[2025-07-14 19:21:16] [INFO    ] discord.client: logging in using static token
    _, proto = await self._create_direct_connection(req, traces, timeout)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\connector.py", line 1538, in _create_direct_connection
    raise ClientConnectorDNSError(req.connection_key, exc) from exc
aiohttp.client_exceptions.ClientConnectorDNSError: Cannot connect to host gateway-us-east1-b.discord.gg:443 ssl:default [getaddrinfo failed]
[2025-07-14 21:44:27] [DEBUG   ] discord.client: Dispatching event disconnect
[2025-07-14 21:44:27] [ERROR   ] discord.client: Attempting a reconnect in 1.53s
Traceback (most recent call last):
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\connector.py", line 1532, in _create_direct_connection
    hosts = await self._resolve_host(host, port, traces=traces)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\connector.py", line 1148, in _resolve_host
    return await asyncio.shield(resolved_host_task)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\connector.py", line 1179, in _resolve_host_with_throttle
    addrs = await self._resolver.resolve(host, port, family=self._family)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\resolver.py", line 40, in resolve
    infos = await self._loop.getaddrinfo(
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\asyncio\base_events.py", line 905, in getaddrinfo
    return await self.run_in_executor(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\concurrent\futures\thread.py", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\socket.py", line 978, in getaddrinfo
    for res in _socket.getaddrinfo(host, port, family, type, proto, flags):
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
socket.gaierror: [Errno 11001] getaddrinfo failed

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\discord\client.py", line 701, in connect
    self.ws = await asyncio.wait_for(coro, timeout=60.0)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\asyncio\tasks.py", line 520, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\discord\gateway.py", line 375, in from_client
    socket = await client.http.ws_connect(str(url))
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\discord\http.py", line 554, in ws_connect
    return await self.__session.ws_connect(url, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\client.py", line 1067, in _ws_connect
    resp = await self.request(
           ^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\client.py", line 770, in _request
    resp = await handler(req)
           ^^^^^^^^^^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\client.py", line 725, in _connect_and_send_request
    conn = await self._connector.connect(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\connector.py", line 642, in connect
    proto = await self._create_connection(req, traces, timeout)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\connector.py", line 1209, in _create_connection
    _, proto = await self._create_direct_connection(req, traces, timeout)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\connector.py", line 1538, in _create_direct_connection
    raise ClientConnectorDNSError(req.connection_key, exc) from exc
aiohttp.client_exceptions.ClientConnectorDNSError: Cannot connect to host gateway-us-east1-b.discord.gg:443 ssl:default [getaddrinfo failed]
[2025-07-14 21:44:29] [DEBUG   ] discord.gateway: Created websocket connected to wss://gateway-us-east1-b.discord.gg
[2025-07-14 21:44:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 10, 'd': {'heartbeat_interval': 41250, '_trace': ['["gateway-prd-us-east1-b-g6p2",{"micros":0.0}]']}}
[2025-07-14 21:44:29] [DEBUG   ] discord.gateway: Shard ID None has sent the RESUME payload.
[2025-07-14 21:44:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:44:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 9, 'd': False}
[2025-07-14 21:44:29] [INFO    ] discord.gateway: Shard ID None session has been invalidated.
[2025-07-14 21:44:29] [DEBUG   ] discord.client: Got a request to IDENTIFY the websocket.
[2025-07-14 21:44:29] [DEBUG   ] discord.client: Dispatching event disconnect
[2025-07-14 21:44:30] [DEBUG   ] discord.gateway: Created websocket connected to wss://gateway-us-east1-b.discord.gg
[2025-07-14 21:44:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 10, 'd': {'heartbeat_interval': 41250, '_trace': ['["gateway-prd-us-east1-b-w7gm",{"micros":0.0}]']}}
[2025-07-14 21:44:35] [DEBUG   ] discord.gateway: Shard ID None has sent the IDENTIFY payload.
[2025-07-14 21:44:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:44:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'READY', 's': 1, 'op': 0, 'd': {'v': 10, 'user_settings': {}, 'user': {'verified': True, 'username': 'Yours_Truly', 'primary_guild': None, 'mfa_enabled': False, 'id': '1394027024909074604', 'global_name': None, 'flags': 0, 'email': None, 'discriminator': '2469', 'clan': None, 'bot': True, 'avatar': None}, 'session_type': 'normal', 'session_id': '970674559f46bd5d71bfc18d21a547a1', 'resume_gateway_url': 'wss://gateway-us-east1-b.discord.gg', 'relationships': [], 'private_channels': [], 'presences': [], 'guilds': [{'unavailable': True, 'id': '1028686689067073568'}, {'unavailable': True, 'id': '1394035462359875674'}], 'guild_join_requests': [], 'geo_ordered_rtc_regions': ['india', 'dubai', 'hongkong', 'tel-aviv', 'singapore'], 'game_relationships': [], 'auth': {}, 'application': {'id': '1394027024909074604', 'flags': 557056}, '_trace': ['["gateway-prd-us-east1-b-w7gm",{"micros":98303,"calls":["id_created",{"micros":824,"calls":[]},"session_lookup_time",{"micros":351,"calls":[]},"session_lookup_finished",{"micros":6,"calls":[]},"discord-sessions-prd-2-16",{"micros":96715,"calls":["start_session",{"micros":83569,"calls":["discord-api-rpc-6b8c679576-z55sl",{"micros":64626,"calls":["get_user",{"micros":17244},"get_guilds",{"micros":4983},"send_scheduled_deletion_message",{"micros":12},"guild_join_requests",{"micros":384},"authorized_ip_coro",{"micros":14},"pending_payments",{"micros":7472},"apex_experiments",{"micros":2641},"user_activities",{"micros":6},"played_application_ids",{"micros":3}]}]},"starting_guild_connect",{"micros":21,"calls":[]},"presence_started",{"micros":7996,"calls":[]},"guilds_started",{"micros":81,"calls":[]},"lobbies_started",{"micros":1,"calls":[]},"guilds_connect",{"micros":1,"calls":[]},"presence_connect",{"micros":5027,"calls":[]},"connect_finished",{"micros":5031,"calls":[]},"build_ready",{"micros":14,"calls":[]},"clean_ready",{"micros":0,"calls":[]},"optimize_ready",{"micros":0,"calls":[]},"split_ready",{"micros":1,"calls":[]}]}]}]']}}
[2025-07-14 21:44:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-14 21:44:35] [INFO    ] discord.gateway: Shard ID None has connected to Gateway (Session ID: 970674559f46bd5d71bfc18d21a547a1).
[2025-07-14 21:44:35] [DEBUG   ] discord.client: Dispatching event connect
[2025-07-14 21:44:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'nsfw': False, 'member_count': 3, 'features': [], 'explicit_content_filter': 0, 'moderator_reporting': None, 'premium_features': None, 'default_message_notifications': 0, 'latest_onboarding_question_id': None, 'application_id': None, 'profile': None, 'embedded_activities': [], 'home_header': None, 'rules_channel_id': None, 'afk_timeout': 300, 'incidents_data': None, 'verification_level': 0, 'icon': None, 'premium_progress_bar_enabled': False, 'id': '1394035462359875674', 'vanity_url_code': None, 'unavailable': False, 'name': 'Testttt', 'channels': [{'version': 1752434354248, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Text channels', 'id': '1394035462359875675', 'flags': 0}, {'version': 1752434354251, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Voice channels', 'id': '1394035462359875676', 'flags': 0}, {'version': 1752434354263, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1394035462359875675', 'name': 'general', 'last_message_id': '1394315994251395176', 'id': '1394035462791762032', 'icon_emoji': {'name': '👋', 'id': None}, 'flags': 0}, {'version': 1752434354290, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1394035462359875676', 'name': 'General', 'last_message_id': None, 'id': '1394035462791762033', 'icon_emoji': {'name': '🎙', 'id': None}, 'flags': 0, 'bitrate': 64000}], 'owner_id': '890200312567181373', 'owner_configured_content_level': 0, 'threads': [], 'guild_scheduled_events': [], 'system_channel_id': '1394035462791762032', 'large': False, 'description': None, 'stage_instances': [], 'stickers': [], 'max_stage_video_channel_users': 50, 'max_video_channel_users': 25, 'application_command_counts': {}, 'banner': None, 'public_updates_channel_id': None, 'members': [{'user': {'username': 'Yours_Truly', 'public_flags': 0, 'primary_guild': None, 'id': '1394027024909074604', 'global_name': None, 'display_name': None, 'discriminator': '2469', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1394036047180206122'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-13T19:21:33.647000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'inventory_settings': None, 'voice_states': [], 'splash': None, 'region': 'deprecated', 'max_members': 2500000, 'soundboard_sounds': [], 'joined_at': '2025-07-13T19:21:33.647000+00:00', 'presences': [], 'afk_channel_id': None, 'activity_instances': [], 'premium_subscription_count': 0, 'mfa_level': 0, 'safety_alerts_channel_id': None, 'premium_tier': 0, 'emojis': [], 'roles': [{'version': 1752434354242, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1394035462359875674', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1752486877937, 'unicode_emoji': None, 'tags': {'bot_id': '1394027024909074604'}, 'position': 2, 'permissions': '563276639759424', 'name': 'Yours_Truly', 'mentionable': False, 'managed': True, 'id': '1394036047180206122', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1752486878372, 'unicode_emoji': None, 'tags': {}, 'position': 1, 'permissions': '0', 'name': 'Gamer', 'mentionable': False, 'managed': False, 'id': '1394255713873821810', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 15277667}, 'color': 15277667}], 'discovery_splash': None, 'version': 1752434472665, 'lazy': True, 'system_channel_flags': 0, 'nsfw_level': 0, 'preferred_locale': 'en-US', 'hub_type': None}}
[2025-07-14 21:44:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-14 21:44:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 3, 'op': 0, 'd': {'nsfw': False, 'member_count': 4, 'features': ['SOUNDBOARD'], 'explicit_content_filter': 0, 'moderator_reporting': None, 'premium_features': None, 'default_message_notifications': 0, 'latest_onboarding_question_id': None, 'application_id': None, 'profile': None, 'embedded_activities': [], 'home_header': None, 'rules_channel_id': None, 'afk_timeout': 300, 'incidents_data': None, 'verification_level': 0, 'icon': None, 'premium_progress_bar_enabled': False, 'id': '1028686689067073568', 'vanity_url_code': None, 'unavailable': False, 'name': 'Test server', 'channels': [{'version': 1665328418894, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Text channels', 'id': '1028686689671073862', 'flags': 0}, {'version': 1665328418897, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Voice channels', 'id': '1028686689671073863', 'flags': 0}, {'version': 1697281900121, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [{'type': 0, 'id': '1028686689067073568', 'deny': '1049600', 'allow': '0'}], 'parent_id': '1028686689671073863', 'name': 'General', 'last_message_id': None, 'id': '1028686689671073865', 'flags': 0, 'bitrate': 64000}, {'version': 1665331843541, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1028686689671073862', 'name': 'hang-out', 'last_message_id': '1394035153260777602', 'id': '1028701053656510595', 'flags': 0}, {'version': 1697282003279, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 1, 'permission_overwrites': [], 'parent_id': '1028686689671073863', 'name': 'waiting area', 'last_message_id': None, 'id': '1162709736060375132', 'flags': 0, 'bitrate': 64000}], 'owner_id': '890200312567181373', 'owner_configured_content_level': 0, 'threads': [], 'guild_scheduled_events': [], 'system_channel_id': None, 'large': False, 'description': None, 'stage_instances': [], 'stickers': [], 'max_stage_video_channel_users': 50, 'max_video_channel_users': 25, 'application_command_counts': {}, 'banner': None, 'public_updates_channel_id': None, 'members': [{'user': {'username': 'Yours_Truly', 'public_flags': 0, 'primary_guild': None, 'id': '1394027024909074604', 'global_name': None, 'display_name': None, 'discriminator': '2469', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1394028542408396845'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-13T18:51:44.441000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'inventory_settings': None, 'voice_states': [], 'splash': None, 'region': 'deprecated', 'max_members': 2500000, 'soundboard_sounds': [], 'joined_at': '2025-07-13T18:51:44.441000+00:00', 'presences': [], 'afk_channel_id': None, 'activity_instances': [], 'premium_subscription_count': 0, 'mfa_level': 0, 'safety_alerts_channel_id': None, 'premium_tier': 0, 'emojis': [], 'roles': [{'version': 1665328418889, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1028686689067073568', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1752432704409, 'unicode_emoji': None, 'tags': {'bot_id': '1394027024909074604'}, 'position': 1, 'permissions': '563276639759424', 'name': 'Yours_Truly', 'mentionable': False, 'managed': True, 'id': '1394028542408396845', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}], 'discovery_splash': None, 'version': 1697281172004, 'lazy': True, 'system_channel_flags': 0, 'nsfw_level': 0, 'preferred_locale': 'en-US', 'hub_type': None}}
[2025-07-14 21:44:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-14 21:44:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 4, 'op': 0, 'd': {'nonce': '533a749e1cd1ad40df898d6b9c6815be', 'members': [{'user': {'username': 'a_motorhead_6483', 'public_flags': 128, 'primary_guild': None, 'id': '890200312567181373', 'global_name': 'D4RK$1DER', 'display_name': 'D4RK$1DER', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '770bd99d45df707ae79103f8d6ee27e1'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-13T19:19:14.174000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'a_simple_boy69', 'public_flags': 0, 'primary_guild': None, 'id': '971747791766433832', 'global_name': 'S1CK', 'display_name': 'S1CK', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '99777886abf06f34873536986d9cabaf'}, 'roles': ['1394255713873821810'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-13T19:30:21.832000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'Yours_Truly', 'public_flags': 0, 'primary_guild': None, 'id': '1394027024909074604', 'global_name': None, 'display_name': None, 'discriminator': '2469', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1394036047180206122'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-13T19:21:33.647000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1394035462359875674', 'chunk_index': 0, 'chunk_count': 1}}
[2025-07-14 21:44:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-14 21:44:35] [DEBUG   ] discord.state: Processed a chunk for 3 members in guild ID 1394035462359875674.
[2025-07-14 21:44:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 5, 'op': 0, 'd': {'nonce': '08f55fadc84b4f48ea86735da04da30f', 'members': [{'user': {'username': 'a_motorhead_6483', 'public_flags': 128, 'primary_guild': None, 'id': '890200312567181373', 'global_name': 'D4RK$1DER', 'display_name': 'D4RK$1DER', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '770bd99d45df707ae79103f8d6ee27e1'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2022-10-09T15:13:38.855000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'sia00336', 'public_flags': 128, 'primary_guild': None, 'id': '930502746338115654', 'global_name': 'sia', 'display_name': 'sia', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '2be5412a018117ae014459820b49ff1c'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2022-10-09T15:13:50.304000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'a_simple_boy69', 'public_flags': 0, 'primary_guild': None, 'id': '971747791766433832', 'global_name': 'S1CK', 'display_name': 'S1CK', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '99777886abf06f34873536986d9cabaf'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-13T19:17:22.213000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'Yours_Truly', 'public_flags': 0, 'primary_guild': None, 'id': '1394027024909074604', 'global_name': None, 'display_name': None, 'discriminator': '2469', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1394028542408396845'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-13T18:51:44.441000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1028686689067073568', 'chunk_index': 0, 'chunk_count': 1}}
[2025-07-14 21:44:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-14 21:44:36] [DEBUG   ] discord.state: Processed a chunk for 4 members in guild ID 1028686689067073568.
[2025-07-14 21:44:37] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-07-14 21:44:37] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-07-14 21:44:37] [DEBUG   ] discord.client: Dispatching event ready
[2025-07-14 21:44:37] [ERROR   ] discord.client: Ignoring exception in on_ready
Traceback (most recent call last):
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\discord\client.py", line 481, in _run_event
    await coro(*args, **kwargs)
  File "c:\Users\Naman\OneDrive\Desktop\Sem4\webdev\Python\python bot\main.py", line 19, in on_ready
    handler = logging.FileHandler(filename='discord.log', encoding='utf-8',mode='w')
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
OSError: [Errno 22] Invalid argument
[2025-07-14 21:45:11] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 21:45:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:45:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 21:45:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:46:33] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 21:46:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:47:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 21:47:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:47:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 21:47:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:48:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 21:48:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:49:18] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 21:49:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:50:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 21:50:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:50:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 21:50:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:51:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 21:51:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:52:04] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 21:52:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:52:45] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 21:52:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:53:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 21:53:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:54:07] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 21:54:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:54:49] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 21:54:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:55:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 21:55:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:56:11] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
[2025-07-14 21:56:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 21:56:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 5.
